Welle 	<i>sb</i>. spring, fountain, S, C2, S2; <b>well</b>, S3; <b>wel</b>, S;<b>weeles</b>, <i>pl</i>. (= Lat. <i>torrentes</i>), S2. <i>Comb</i>.: <b>welsprung</b>,wellspring, S.--AS. <i>wella</i>, also <i>well</i>, <i>wyll</i>, from <i>weallan</i>, toboil up. See <b>Wallen</b>.
Wellen 	<i>v</i>. to well, S2, PP.--AS. <i>wellan</i>, <i>wyllan</i>.
Wellen 	<i>v</i>. to weld; <i>fundo</i>, Prompt.; <b>wellid</b>, <i>pp</i>.,W2. <i>Comb</i>.: <b>wellyng-place</b>, a smelting-place (=Lat. <i>conflatorium</i>), W2.--Cp. Swed. <i>välla</i>, to weld.
Welt 	<i>pt. s</i>. overturned; see <b>Walten</b>.
Welðe 	<i>sb</i>. wealth, riches, S, PP; <b>weolthe</b>, PP. See <b>Wele</b>.
Welwen 	<i>v</i>. to fade, S2; see <b>Welewen</b>.
Wem 	<i>sb</i>. spot, blemish, S2, PP, C2, W, W2, H; <b>wemme</b>, Prompt., W;<b>wembe</b>, H. <i>Comb</i>.: <b>wemles</b>, spotless, S2, WA; <b>wemmeles</b>, S2;<b>wemmelees</b>, C3--AS. <i>wamm</i>, Goth. <i>wamm</i>, OS. <i>wam</i>, crime,wickedness.
Wemmen 	<i>v</i>. to stain, blemish, SD.--AS. <i>wemman</i>:Goth. (<i>ana</i>)<i>wammjan</i>.
Wenche 	<i>sb</i>. a girl, maiden, maid-servant, S2, C2, WA, Prompt.,SkD; <b>wench</b>, B, S2, WW.
Wenchel 	<i>sb</i>. an infant (boy or girl), SkD(s. v. <i>wench</i>).--AS. <i>wencel</i>, weak, tottery; cp. OHG. <i>wankón</i>, tototter (Otfrid). See <b>Wankel</b>.
Wenden 	<i>v</i>. to turn (<i>act</i>.), to turn oneself, to turn, to go,depart, S, S2, C2; <b>went</b>, S3; <b>wend</b>, <i>imp. s</i>., S; <b>went</b>, S;<i>pr. s</i>., turns (<i>act</i>.), S; <b>wend</b>, <i>pl</i>., C2; <b>wende</b>, <i>pt. s</i>., S,S2; <b>wend</b>, H (Ps. 9. 28); <b>wente</b>, S, S2, C2; <b>wenden</b>, <i>pl</i>., S;<b>wenten</b>, S; <b>wente hym</b>, turned him (<i>reflex</i>.), S3, C3; <b>went</b>,<i>pp</i>., S, S2, C2, C3; <b>wente</b>, W; <b>iwent</b>, S; <b>iwente</b>, S. <i>Der</i>.:<b>wendynge</b>, departure, H.--AS. <i>wendan</i>, pt. <i>wende</i>: Goth. <i>wandjan</i>,causal of <i>windan</i>. See <b>Winden</b>.
Wenen 	<i>v</i>. to ween, suppose, S, S2, C2, C3, PP; <b>weene</b>, PP, S3;<b>wanst</b>, 2 <i>pr. s</i>., S; <b>wende</b>, <i>pt. s</i>., S, S3, C2, PP; <b>wente</b>,<i>pp</i>., S3; <b>wend</b>, C2.--AS. <i>wénan</i>, (pt. <i>wénde</i>): Goth. <i>wēnjan</i>,from <i>wēns</i>, hope; cp. OS. <i>wánian</i>, OHG. <i>wánen</i> (Tatian).
Wenen 	<i>v</i>. to disaccustom, to wean, <i>ablacto</i>, Prompt., W2,H.--AS. <i>á-wenian</i>, to disaccustom, to wean (VP. Ps. 130. 2),cp. <i>wenian</i> (<i>wennan</i>), to accustom, Icel. <i>venja</i>: Goth. <i>*wanjan</i>;cp. Icel. <i>vanr</i>, accustomed.
Wenge 	<i>sb</i>. wing, PP, Cath.; <b>wenges</b>, <i>pl</i>., S2, S3; <b>winges</b>, C2;<b>whynges</b>, S2; <b>wengis</b>, W2; <b>wyngis</b>, W2; <b>wengen</b>, <i>dat</i>.,S. <i>Der</i>.: <b>wenged</b>, winged, C.--Icel. <i>vengr</i>.
Went 	<i>sb</i>. passage, road, pathway; <b>wente</b>, <i>dat</i>., CM.
Weod 	<i>sb</i>. weed, S; see <b>Weed</b>.
Weole 	<i>sb</i>. weal, S, S2, PP; see <b>Wele</b>.
Weoli 	<i>adj</i>. powerful, S.--AS. <i>welig</i>, rich. See <b>Wele</b>.
Weorc 	<i>sb</i>. work, S; see <b>Werk</b>.
Weored 	<i>sb</i>. a host, cohort; <b>weordes</b>, <i>pl</i>., S; <b>wordes</b>,S.--AS. <i>weorod</i>: OS. <i>werod</i>.
Weoren 	<i>pt. pl</i>. were, S; see <b>Was</b>.
Weorld 	<i>sb</i>. world, S; see <b>Werld</b>.
Weorren 	<i>v</i>. to war, S.--AS. <i>werrian</i> (<i>uerrien</i> inChron. ann. 1135).
Wepe 	<i>sb</i>. weeping, S2; <b>wep</b>, S.
Wepen 	<i>v</i>. to weep, S, P, C3; <b>weopen</b>, S; <b>wep</b>, <i>pt. s</i>., S, S2,C; <b>weep</b>, C2, C3; <b>wepe</b>, P; <b>weop</b>, S; <b>wepen</b>, <i>pl</i>., S; <b>wepte</b>,<i>pt. s</i>., C3; <b>wepten</b>, <i>pl</i>., P; <b>wopen</b>, <i>pp</i>., C2.--AS. <i>wépan</i>(pt. <i>wéop</i>): OS. <i>wópian</i>, Goth, <i>wopjan</i>. See <b>Wop</b>.
Wep-man 	<i>sb</i>. a man, a male, SD; <b>weopmon</b>, S; <b>wepmen</b>, <i>pl</i>.,S.--AS. <i>wæp-*man</i> (Voc.), <i>wǽpnedman</i> (Grein). See below.
Wepne 	<i>sb</i>. weapon, <i>membrum virile</i>, PP, S, Prompt.; <b>wepen</b>, C2;<b>wapne</b>, S; <b>wapynnys</b>, <i>pl</i>., S3, B; <b>wapnys</b>, B; <b>wapen</b>,WA.--AS. <i>wǽpen:</i> Goth, <i>wé*pna</i>, pl. weapons; see Sievers, 17, andCosijn, p. 41.
Wepnen 	<i>v</i>. to arm, SD; <b>wapnid</b>, <i>pp</i>., S2; <b>wapened</b>, WA;<b>wopnede</b>, <i>pl</i>., S.
Wer 	<i>sb</i>. war, B; see <b>Werre</b>.
Werble 	<i>sb</i>. warble; <b>wrablis</b>, <i>pl</i>., S3.
Werblen 	<i>v</i>. to warble (of trumpets), WA, SkD; <b>werbelen</b>, SkD;<b>wrabil</b>, to move in an undulating manner, JD.--OF. <i>werbler</i>; ofTeut. origin, cp. G. <i>wirblen</i>, to whirl, to warble.
Werchen 	; see <b>WerkeWerken</b>.
Werd 	<i>sb</i>. fate, destiny, S3, B; <b>weird</b>, S3; <b>werðe</b>, S2; <b>wurde</b>,SD; <b>werdis</b>, <i>pl</i>., S3, H, B; <b>wierde</b>, HD, CM; <b>wordis</b>, H;<b>wurðes</b>, S.--AS. <i>wyrd</i>. See <b>Worthen</b>.
Werd 	<i>sb</i>. world, WA, S2; see <b>Werld, Ward</b>.
Were 	<i>sb</i>. a man, husband, S. <i>Comb</i>.: <b>wer-wolf</b>, wer-wolf, S2;<b>werwolues</b>, <i>pl</i>., S3.--AS. <i>wer</i>, OS. <i>wer</i>; cp. Goth, <i>wair</i>,Lat. <i>uir</i>, OIr. <i>fer</i>.
Were 	<i>sb</i>. company, host, S.--Cp. MHG. <i>wer</i>, <i>were</i>: OHG. <i>warí</i>,see Weigand (s.v.  <i>wehr</i>). Cf. <b>Ware</b>.
Were 	<i>sb</i>. war, H; see <b>Werre</b>.
Were 	<i>sb</i>. doubt, S2; see <b>Weir</b>.
Wereged 	<i>pp</i>. accursed, S; see <b>Warien</b>.
Wereld 	<i>sb</i>. world, S; see <b>World</b>.
Weren 	<i>pt. pl</i>. were, S; <b>were</b>, S; <b>wer</b>, S; see <b>Was</b>.
Werien 	<i>v</i>. to weary, C3. See <b>Wery</b>.
Werien 	<i>v</i>. to wear, PP, S; <b>were</b>, S2, C2; <b>wer</b>, S3; <b>werede</b>,<i>pt. s</i>., C; <b>wered</b>, PP, C2, C3; <b>wered</b>, <i>pp</i>., C2, C3, PP; <b>worne</b>,spent, past, S3.--AS. <i>werian</i>: Goth. <i>wasjan</i>; cp. Icel. <i>verja</i>, toclothe, to invest money, to spend.
Werien 	<i>v</i>. to defend, to keep off, S; <b>weren</b>, S, S2, C; <b>werede</b>,<i>pt. s</i>., S2.--AS. <i>werian</i>, OS. <i>werian</i>; cp. OHG. <i>werren</i>, todefend, forbid (Otfrid), <i>weren</i>, to forbid (Tatian).
Werke 	<i>sb</i>. work, a work of defence, WA; <b>werk</b>, S, S2, C2,Prompt.; <b>were</b>, S; <b>weorc</b>, S; <b>worc</b>, S2; <b>worke</b>, S2; <b>warke</b>, S3;<b>weorkes</b>, <i>pl</i>., S. <i>Comb</i>.: <b>werk-beeste</b>, <i>jumentum</i>,W2.--AS. (<i>ge</i>)<i>weorc</i>: OS. <i>werk</i>; cp. Icel. <i>virki</i>, anentrenchment.
Werke 	<i>v</i>. to work, Prompt.; <b>wirken</b>, S2; <b>werchen</b>, S, S3, C3;<b>wirchen</b>, S; <b>wurchen</b>, S, S2; <b>worchen</b>, W, S2; <b>wrohte</b>, <i>pt. s</i>.,S; <b>wroȝte</b>, S, S2; <b>wroght</b>, S2; <b>wraht</b>, S2; <b>wrahtes</b>, 2 <i>pt. s</i>.,S; <b>wrogt</b>, <i>pp</i>., S; <b>wrocht</b>, S3; <b>wroght</b>, S2; <b>wroughte</b>, S3;<b>i-wraht</b>, S; <b>i-wrouhte</b>, S; <b>y-wrouȝte</b>, P; <b>y-wroght</b>,C2.--AS. <i>wyrcan</i>, pt. <i>worhte</i>, pp. <i>geworht</i>.
Werke 	<i>sb</i>. pain, HD.--AS. <i>wærc</i> (Grein); cp. Icel. <i>verkr</i>.
Werken 	<i>v</i>. to ache, WA; <b>werkyn</b>, Prompt.; <b>werchen</b>,S3.--Icel. <i>verkja</i>.
Werkinge 	<i>sb</i>. aching; <b>werkynge</b>, H; head-ache, Prompt.;<b>warkynge</b>, H; <b>werkyngis</b>, <i>pl</i>., H.
Werld 	<i>sb</i>. world, S, S2; <b>weorld</b>, S; <b>woreld</b>, S; <b>worlde</b>, PP;<b>world</b>, S; <b>wereld</b>, S; <b>wurld</b>, S; <b>worlt</b>, S; <b>wordle</b>, S2, PP;<b>word</b>, S2, PP; <b>werd</b>, WA, S2; <b>werde</b>, Prompt.; <b>weorldes</b>, <i>gen</i>.,S; <b>woreldes</b>, S; <b>wereldes</b>, S; <b>werldes</b>, S; <b>werdes</b>, S2;<b>wordles</b>, <i>pl</i>., S2. <i>Comb</i>.: <b>weoreldliche</b>, worldly;<b>weorelldlike</b>, S; <b>worldlich</b>, S; <b>wurldlic</b>, S; <b>worltliche</b>, S;<b>wordliche</b>, S; <b>werdliche</b>, S3; <b>weoreldschipe</b>, worldliness;<b>weorelldshipess</b>, <i>gen</i>., S.--AS. <i>weoruld</i>: OS. <i>werold</i>;cp. OHG. <i>weralt</i> (Tatian).
Wermod 	<i>sb</i>. wormwood, Voc.; <b>wermode</b>, SB; <b>wormod</b> (=Lat. <i>absinthium</i>), W; <b>wormode</b>, Voc.; <b>wormwod</b>, Voc.--AS. <i>wermód</i>,(OET.); cp. G. <i>wermuth</i>.
Wern 	<i>pt. pl</i>. were, S; see <b>Was</b>.
Wernard 	<i>sb</i>. a deceiver, liar, P; <b>wernardes</b>, <i>pl</i>.,P.--OF. <i>guernart</i>. See below.
Wernen 	<i>v</i>. to refuse, PP, S, S2, G, HD; <b>wurne</b>, S2; <b>warn</b>, H, B,S2, HD; <b>wornde</b>, <i>pt. s</i>., S2.--AS. <i>wyrnan</i>, to refuse (Grein);cp. OS. <i>wernian</i>. Cf. <b>Warnin</b>.
Werpen 	<i>v</i>. to throw, to bring forth, S; see <b>Warpen</b>.
Werrayour 	<i>sb</i>. warrior, B.--OF. <i>guerreier</i> (BH).
Werre 	<i>adj. comp</i>. worse, H, HD; <b>were</b>, JD; <b>wer</b>, B; <b>ware</b>, H,JD; <b>war</b>, JD, B; <b>waur</b>, JD.--Icel. <i>verri</i>.
Werre 	<i>sb</i>. war, S, C, C2, H, Cath.; <b>worre</b>, S2; <b>were</b>, H; <b>wer</b>,B; <b>war</b>, B; <b>weir</b>, B, S3. <i>Der</i>.: <b>werely</b>, warlike, S3,JD.--OF. <i>werre</i> (F. <i>guerre</i>); OHG. <i>werra</i>, strife, cp. <i>gi-werri</i>,a tumult (Otfrid).
Werreyen 	<i>v</i>. to make war, C2; <b>werray</b>, H, B; <b>warray</b>,B.--OF. <i>werreier</i>, <i>guerroier</i>.
Werrien 	<i>v</i>. to make war, SD; <b>weorren</b>, S; <b>worri</b>, S2; <b>waryed</b>,<i>pt. pl</i>., H; <b>werid</b>, H (Ps. 108. 2).--AS. <i>werrían</i>; OF. <i>guerrier</i>(BH). See above.
Werse 	<i>adj. comp</i>. worse, S; see <b>Wurse</b>.
Werte 	<i>sb</i>. a wart, C, Prompt., Voc.; <b>warte</b>, Cath.; <b>wrette</b>,Prompt.; <b>wrot</b>, Prompt. (<i>n</i>). <i>Comb</i>.: <b>wrot-wort</b>, <i>uerru-*caria</i>,Prompt, (<i>n</i>).--AS. <i>wearte</i> (Voc.).
Werwolf 	<i>sb</i>. man-wolf; see <b>Were</b>.
Wery 	<i>adj</i>. turbid, dirty, S2 (4 a. 38); weary, C2; <b>weri</b>, <i>adv</i>.,S. <i>Der</i>.: <b>werinisse</b>, weariness, S2.--AS. <i>wérig</i>, weary. See<b>Worie</b>.
Wes 	<i>pt. s</i>. was, S, S2; see <b>Was</b>.
Weschen 	<i>v</i>. to wash, S; <b>wessche</b>, S2; <b>wesch</b>, <i>pt. s</i>., S; see<b>Waschen</b>.
Weste 	<i>adj</i>. desolate; <b>wesste</b>, <i>sb</i>., wilderness,S.--AS. <i>wéste</i>, desolate (<i>wésten</i>, a desert): OS. <i>wósti</i>;cp. OHG. <i>wuosti</i> (Tatian). Cf. <b>Waste</b>.
Westi 	<i>adj</i>. desolate, S.
Westm 	<i>sb</i>. fruit, S; see <b>Wastme</b>.
Wet 	<i>pron</i>. what, S; see <b>What</b>.
Wether 	<i>sb</i>. wether, S2; see <b>Weder</b>.
Wette 	<i>pt. s</i>. wetted, C; see <b>Weeten</b>.
Weued 	<i>sb</i>. altar, S2--AS. <i>weofod</i> (for <i>wíh-bedd</i>), idol-table,altar (Voc.), <i>wigbed</i> (Grein), <i>wibed</i> (VP). AS. <i>wíh</i> (<i>wig</i>), idol,sacred place, altar (Grein); cp. Goth. <i>weihs</i>, holy, and G. <i>weih-</i>in <i>weih-nacht</i>, <i>weih-rauch</i>.
Wexen 	<i>v</i>. to wax, to grow, S, S2, C3, W, W2; <b>waxen</b>, S, S2;<b>walxis</b>, <i>pr. pl</i>., S3; <b>wex</b>, <i>pt. s</i>., S, S2, S3; <b>weex</b>, C3;<b>wæx</b>, S; <b>wax</b>, S2; <b>wox</b>, S2; <b>wexe</b>, W; <b>wexen</b>, <i>pl</i>., S; <b>wexe</b>,C2; <b>woxen</b>, W; <b>wolx</b>, S3; <b>wexide</b>, <i>pt. s</i>. (weak form), W2;<b>waxen</b>, <i>pp</i>., S; <b>woxen</b>, C2, C3, W; <b>woxe</b>, G; <b>wox</b>,S2.--AS. <i>weaxan</i>, pt. <i>wéox</i>, pp. <i>weaxen</i>.
Wey 	<i>sb</i>. way, S, S2, C2; <b>wei</b>, S, S2; <b>weg</b>, S; <b>weie</b>, S;<b>weye</b>, S; <b>we</b>, S2; <b>weies</b>, <i>gen</i>., S; <b>vayis</b>, S2. <i>Comb</i>.:<b>wey-*brede</b>, plantain, Prompt., Voc. (see Grimm, p. 1215). <i>Phr</i>.: <b>alitill we</b>, a little bit, S2; <b>a wei</b>, a little time, S2 (see SkD,s. v. <i>wee</i>, p. 833).--AS. <i>weg</i>; cp. Goth. <i>wigs</i>.
Weyd 	<i>sb</i>. garment, S3; see <b>Wede</b>.
Weye 	<i>sb</i>. creature, person, wight, man, PP; <b>wye</b>, PP; <b>wy</b>,PP.--AS. <i>wíga</i>, warrior, man.
Weye 	<i>sb</i>. a wey, a weight so called, PP.
Weyen 	<i>v</i>. to weigh, to move, PP, C2, S, S2; <b>weie</b>, S2; <b>weiȝen</b>,S; <b>weyen</b>, <i>pp</i>., S2, P; <b>weyede</b>, <i>pt. s</i>. (weak form), S2;<b>weyȝed</b>, P.--AS. <i>wegan</i>, to bear, to move, pt. <i>wæg</i>(pl. <i>wǽgon</i>), pp. <i>wegen</i>.
Weyuen 	<i>v</i>. to swing about, to set aside, remove, push aside,waive, C2, C3, G, S2.--AF. <i>weiver</i>; Icel. <i>veifa</i>, tovibrate. Cf. <b>Wayue</b>.
Weyues 	<i>sb. pl</i>. men or things found astray without an owner,P.--AF. <i>waif</i>; <i>weifs</i> (pl.). See above.
Wha 	<i>pron</i>. who, S2; see <b>Who</b>.
Whær 	<i>adv</i>. where, S; see <b>Wher</b>.
Whal 	<i>sb</i>. whale, W2.--AS. <i>hwæl</i> (Voc.).  Cf. <b>Qual</b>.
Whan 	<i>adv. interrog</i>., <i>conj</i>. when, S2, C2; <b>whane</b>, S; <b>whanne</b>,S, W; <b>hwanne</b>, S; <b>huanne</b>, S2; <b>hwenne</b>, S; <b>hwan</b>, S; <b>hwen</b>, S;<b>hwon</b>, S; <b>wanne</b>, S, S2; <b>wonne</b>, S; <b>wane</b>, S, S2; <b>wone</b>, S;<b>wan</b>, S; <b>won</b>, S; <b>quanne</b>, S; <b>quane</b>, S; <b>quan</b>, S; <b>quuan</b>, S;<b>quen</b>, S2; <b>quene</b>, S. <i>Comb</i>.: <b>whannse</b>, whensoever,S.--AS. <i>hwanne</i>.
Whanene 	<i>adv</i>. whence, S; <b>wanene</b>, S; <b>wenene</b>, S2; <b>whænnenen</b>,S; <b>whenne</b>, S2, C2.--AS. <i>hwanon</i>.
Whannes 	<i>adv</i>. whence, S, S2; <b>huannes</b>, S2; <b>whannus</b>, W2;<b>whennys</b>, W; <b>wannes</b>, S2; <b>whennes</b>, C3, P.
What 	<i>pron. interrog</i>., <i>adj. n</i>., and <i>adv</i>.  what, why,wherefore, S, S3, W; <b>whæt</b>, S, S2; <b>whatt</b>, S; <b>whaut</b>, S2; <b>hwat</b>,S; <b>hwet</b>, S; <b>huet</b>, S2; <b>wat</b>, S, S2; <b>wet</b>, S, S2; <b>quat</b>, S,S2. <i>Comb</i>.: <b>hwat</b> ... <b>wat</b>, both ... and, S; <b>wat</b> ... <b>wat</b>, S;<b>what swa</b>, whatsoever, S; <b>quat so</b>, S; <b>quat kin</b>, what kind, S2;<b>quat als euer</b>, whatsoever, S2.--AS. <i>hwæt</i>.
What 	<i>conj</i>. what time, until; <b>wat</b>, S.--Cf. <b>Al-wat</b>.
What 	<i>adj</i>. quick, keen, sharp, strenuous, MD; <b>whæt</b>, MD; <b>hwat</b>,MD; <b>wat</b>, MD; <i>adv</i>., S; <b>wate</b>, MD; <b>whate</b>, MD, HD; <b>hwatliche</b>, S;<b>watloker</b>, <i>comp</i>., S2.--AS. <i>hwæt</i>: OS. <i>hwat</i>; cp. Icel. <i>hvatr</i>,OHG. <i>was</i>, sharp (Otfrid).
[<b>Whate</b>]<i>sb</i>. chance, luck; <b>hwate</b>, S, MD; <b>wate</b>, S; <b>quate</b>,HD.--AS. <i>hwat</i>, omen, augury, <i>incitamentum</i>; cp. Icel. <i>hvöt</i>(<i>hvata</i>-). See <b>What</b>, <i>adj</i>.
Whaup 	<i>sb</i>. the larger curlew, HD, JD; <b>whaap</b>, JD; <b>whap</b>, JD;<b>quhaup</b>, JD; <b>quhaip</b>, JD; <b>awp</b>, JD; <b>awppis</b>, <i>pl</i>., S3.
Wheen 	<i>sb</i>. a number, a quantity, JD; <b>quhene</b>,JD.--Cp. AS. <i>hwéne</i> inst. of <i>hwón</i>, see Sievers, 237. See <b>Woon</b>.
Wheene 	<i>adj. pl</i>. few, B.
Whele 	<i>sb</i>. wheel, Voc., W2; <b>whiel</b>, CM; <b>whel</b>, C; <b>quhele</b>, S3;<b>hweoles</b>, <i>pl</i>., S. <i>Comb</i>.: <b>quheill-rym</b>, wheel-rim,S3.--AS. <i>hwéol</i>; cp. Gr. [Greek: kuklos]; see Douse. p. 37.
Whele 	<i>sb</i>. a pimple, Prompt., Voc. (790. 27); <b>wheal</b>, SkD;<b>wheale</b>, 'pupula,' Manip.; <b>queale</b>, Manip.
Whelen 	<i>v</i>. to putrefy, Prompt.--AS. <i>hwelian</i> (BT).
Whelke 	<i>sb</i>. a pimple, Voc., Prompt., MD; <b>whelk</b>, Sh.; <b>whelkes</b>,<i>pl</i>., CM, C, SkD (s. v. <i>wheal</i>).
Whelp 	<i>sb</i>. a whelp, dog, C2, C3, Prompt.; <b>welp</b>, MD; <b>quelpe</b>,MD; <b>quilpe</b>, MD; <b>qwelpe</b>, Voc.--AS. <i>hwelp</i>.
Whene 	<i>v</i>. to lament, MD.--AS. <i>hwǽnan</i>. See <b>Quain</b>.
Whennes 	<i>adv</i>. whence, C3, P; see <b>Whannes</b>.
Wher 	<i>adv. interrog</i>. and <i>rel</i>. where, S, C2; <b>whare</b>, S2; <b>whær</b>,S; <b>hwer</b>, S; <b>hwar</b>, S; <b>huer</b>, S2; <b>wer</b>, S; <b>war</b>, S; <b>quar</b>, S2(s.v. <i>si-quar</i>); <b>quhare</b>, S3; <b>quuor</b>, S. <i>Comb</i>.: <b>wheras</b>, where,S3, C2; <b>werbi</b>, whereby, S; <b>werefore</b>, wherefore, S; <b>hwerfore</b>, S;<b>warevore</b>, S, S2; <b>werinne</b>, wherein, S2; <b>huermyde</b>, wherewith, S2;<b>quor-of</b>, whereof, S; <b>whærswa</b>, wheresoever, S; <b>wherso</b>, C2;<b>hwarse</b>, S; <b>hwerse</b>, S; <b>warso</b>, S2; <b>whærsitt</b>, S; <b>quhair-to</b>,wherefore, S3; <b>whærwiþþ</b>, wherewith, S; <b>wareþoru</b>, wherethrough,S2.--AS. <i>hwǽr</i>.
Wher 	<i>pron</i>. and <i>conj</i>. whether of the two, whether, S2, C, C2, G,PP; <b>where</b>, PP; <b>whar</b>, S; <b>hwere</b>, S; <b>wer</b>, S2; <b>quer</b>, S2;<b>quhidder</b>, S3; <b>whether</b>, S; <b>hweðer</b>, S. <i>Comb</i>.: <b>wher so</b>,whethersoever, S; <b>queðer so</b>, S.--AS. <i>hwæðer</i>. Cf. <b>Auþer</b>, <b>Æiðer</b>.
Whete 	<i>sb</i>. wheat, Voc., C3; <b>hwete</b>, S; <b>wete</b>, S; <b>quete</b>, S2;<b>quet</b>, S2.--AS. <i>hwǽte</i>: Goth. <i>hwaiteis</i>.
Whethen 	<i>adv</i>. whence, HD, H; <b>whythyne</b>, HD(p. 929).--Icel. <i>hvaðan</i>.
Whetten 	<i>v</i>. to sharpen, CM, Prompt., S3; <b>whætte</b>, <i>pt. s</i>., S,MD; <b>wette</b>, MD. <i>Comb</i>.: <b>whet-stone</b>, Prompt.; <b>whestone</b>, Prompt.;<b>wheston</b>, Voc.; <b>whestones</b>, <i>pl</i>., S2.--AS. <i>hwettan</i>:Icel. <i>hvetja</i>. See <b>What</b>, <i>adj</i>.
Whi 	<i>adv. interrog</i>. why, S; <b>wi</b>, S; <b>wy</b>, S; <b>hwi</b>, S; <b>qui</b>,S2.--AS. <i>hwí</i>, inst. of <i>hwá</i>. See <b>Who</b>.
Whicche 	a chest, trunk, box; <b>whucche</b>, PP; <b>whyche</b>, Prompt.;<b>hoche</b>, Prompt.--AS. <i>hwicce</i>; 'Clustella, <i>hwicce</i>;' Engl. Studien,xi. 65. [Addition]
Which 	<i>pron. interrog</i>. and <i>rel</i>., <i>adj</i>.  which, S2; <b>whilk</b>, S2;<b>whillc</b>, S; <b>whulche</b>, S; <b>hwilc</b>, S; <b>hwilch</b>, S; <b>hwich</b>, S;<b>hwuch</b>, S; <b>huych</b>, S; <b>huyche</b>, S2; <b>wulc</b>, S; <b>wilk</b>, S2; <b>wulche</b>,S; <b>woche</b>, S; <b>wuch</b>, S2; <b>wic</b>, S; <b>quilc</b>, S; <b>quilk</b>, S2(<i>squilk</i>) H; <b>quhilk</b>, S3. <i>Comb</i>.: <b>wilc so</b>, whichsoever, S;<b>hwychso</b>, S.--AS. <i>hwilc</i> (for <i>hwí-líc</i>).
Whider 	<i>adv</i>. whither, PP, C2, C; <b>whidir</b>, SkD; <b>whyder</b>, PP;<b>hwider</b>, S; <b>wider</b>, S; <b>quhethir</b>, S2. <i>Comb</i>.: <b>hwider-*se</b>,whitherso, S; <b>whider-ward</b>, whitherward, S2; <b>whederward</b>, S2;<b>whydyr-*ward</b>, S2; <b>whederwarde-so</b>, whithersoever,S2.--AS. <i>hwider</i>.
While 	<i>sb</i>. a while, duration of time, PP; <b>whyl</b>, C2; <b>hwile</b>, S;<b>hwule</b>, S; <b>wile</b>, S; <b>wyle</b>, S2; <b>wule</b>, S2; <b>quhyle</b>, S3; <b>whyle</b>,<i>adv</i>., for a time, sometimes, formerly, S2; <b>wile</b>, S; <b>wil</b>, S3;<b>quile</b>, <i>conj</i>., S; <b>quhill</b>, S2, S3; <b>wile</b>, S. <i>Comb</i>.:<b>whyle-ere</b>, formerly, S3; <b>whyler</b>, C3.--AS. <i>hwíl</i>, a time, space:cp. Goth. <i>hweila</i>.
Whiles 	<i>adv</i>. and <i>conj</i>. whiles, whilst, S2, PP; <b>wiles</b>, S;<b>whyls</b>, C3; <b>hwils</b>, S.
Whilk 	<i>pron</i>. which, S2; see <b>Which</b>.
Whilom 	<i>adv</i>. sometimes, formerly, C, S2, PP; <b>whilum</b>, PP;<b>whylom</b>, C2; <b>hwilem</b>, S; <b>hwylem</b>, S; <b>wylem</b>, S; <b>quilum</b>, S;<b>quhilum</b>, S3.--AS. <i>hwílum</i>, at times.
Whipling 	<i>sb</i>. a murmuring, S3.
Whippe 	<i>sb</i>. whip, scourge, SkD; <b>quippe</b>, Voc.; <b>quhyp</b>, S3.
Whippen 	<i>v</i>. to move suddenly and quickly, SkD; <b>whypt</b>, <i>pt. s</i>.,S3.
Whit 	<i>sb</i>. a wight, man, S3; see <b>Wight</b>.
Whitely 	<i>adv</i>. quite, H; see <b>Quytly</b>.
Who 	<i>pron. interrog</i>. and <i>rel</i>. who, any one, SD, PP; <b>wha</b>, S2;<b>hwo</b>, S; <b>huo</b>, S2; <b>hwa</b>, S; <b>ho</b>, S2; <b>wo</b>, S, S2; <b>wa</b>, S; <b>quho</b>,S3; <b>quha</b>, S2; <b>ȝwo</b>, SD; <b>qva</b>, SD; <b>qvo</b>, SD; <b>qwo</b>, SD. <i>Comb</i>.:<b>who se</b>, who so, S2, PP; <b>hwo se</b>, S; <b>ho se</b>, S2; <b>ho so</b>, P; <b>woso</b>, S, S2; <b>hwa se</b>, S.--AS. <i>hwá</i>, <i>hwá-swá</i>; cp. Lat. <i>quo-d</i>; seeDouse, p. 71.
Whom 	<i>pron. interrog</i>. and <i>rel. dat</i>. to whom, C2; <b>wham</b>, S;<b>wam</b>, S; <b>hwom</b>, S; <b>hwam</b>, S; <b>quam</b>, S.--AS. <i>hwám</i>, <i>hwǽm</i>(dat.).
Whon 	<i>pron. interrog</i>. and <i>rel. acc</i>. (also <i>dat</i>.), S; <b>whan</b>,SD; <b>hwan</b>, S; <b>wan</b>, S, S2.--AS. <i>hwone</i> (acc.).
Whos 	<i>pron. interrog</i>. and <i>rel. gen</i>. whose, C2, W; <b>whas</b>, SD, P;<b>whes</b>, SD; <b>quhais</b>, S3; <b>quhois</b>, S3.--AS. <i>hwæs</i> (gen.).
Whough 	<i>interj</i>. whew!, S3; <b>wough</b>, S3.
Whulche 	<i>pron</i>. which, S; see <b>Which</b>.
Whyppyltre 	<i>sb</i>. cornel-tree, C; see <b>Wyppyl-tre</b>.
